,x_pos_A,y_pos_A,yaw_pos_A,x_pos_B,y_pos_B,yaw_pos_B,x_pos_D,y_pos_D,yaw_pos_D,x_pos_E,y_pos_E,yaw_pos_E,x_pos_G,y_pos_G,yaw_pos_G,x_pos_I,y_pos_I,yaw_pos_I,timesteps
0,4.6358000235479535,-0.04241581794796092,-0.0034976420026285263,4.200576345440614,-0.240587862218965,-0.027755430986989977,3.752495274426215,-0.05022218746783503,0.0071693672520235,3.29411628628508,-0.2470366117727943,0.008433850874894896,2.8516586584813206,-0.04501886774626101,-0.00378660284508561,2.4106478942409932,-0.2692208478002139,-0.004596225266452196,0
1,4.626134565905567,-0.04763302340325523,-0.01886662666204084,4.183579412163344,-0.2492603667685903,0.003516596241226689,3.750839978899522,-0.049169328102193495,0.008123736353561515,3.3115060882564746,-0.2645145355373851,0.01200125990979091,2.8674686393610487,-0.05620841131067855,0.00384668826465941,2.407497569012382,-0.23716788264735633,0.011392890597736639,1
2,4.643543394388559,-0.04360956432043574,-0.002267761929656155,4.206410317333666,-0.24397876406217947,0.013074803091910664,3.73963815816237,-0.051911337450434324,-0.012793897666264795,3.2940477717827665,-0.25108162708830706,-0.006191756378882623,2.8274217015046674,-0.04920076410651449,0.02008190692491885,2.4122347204082604,-0.2702810630703267,0.0061572679079850414,2
3,4.6556968195715385,-0.06039339949371328,0.002134688311677571,4.215591344564905,-0.26090030990782553,0.0064323261254132635,3.773138685715945,-0.06159979715978928,-0.0020684536128804847,3.2885372280766574,-0.25189015971126555,0.009161741341514259,2.8537915838126082,-0.05393799677363889,0.0033556331282865353,2.3902667088223084,-0.26405765611194854,-0.0059548485787674224,3
4,4.651269751050259,-0.06362713532777371,0.0089117348313609,4.194890432231118,-0.24888963950844367,-0.009744798955169384,3.7589331002258084,-0.0451763779115624,0.011653486859584242,3.318881465571186,-0.24451143989483792,-0.014874896980254473,2.8612309676069962,-0.049716061055413506,0.002173497917817468,2.4090827805216883,-0.26480007304635933,-0.010932522401054565,4
5,4.657707389279829,-0.06235870775907876,0.006046696786700002,4.217478747069836,-0.2498062170196222,0.021707983659318773,3.75507209380748,-0.04286775617798999,-0.001865344247887158,3.3103640495366706,-0.23934553933842123,0.007729323857526673,2.848582237989922,-0.045437615681153704,0.004420679576408631,2.4027114202234428,-0.2452995142557411,0.01468017200488881,5
6,4.665475009688111,-0.04459708578736916,0.023462079652697535,4.195306804093359,-0.2598410853465155,-0.005217945543657874,3.770387265360127,-0.04539771137553897,-0.009064697385267224,3.304166488541841,-0.25669819145213685,0.0005199022827311554,2.85977039014317,-0.045131429006664364,0.001402195702431953,2.3960580250501877,-0.24588983964625172,0.0034391068385464635,6
7,4.652462868419783,-0.055088286228808445,0.017412080338055504,4.201516089026769,-0.25560176657918077,0.01300270670986794,3.7737531384921716,-0.05333594186630287,-0.004987346026851933,3.317525470950968,-0.2495071118853281,-0.0073189549867423214,2.861955608466426,-0.05412534369873375,0.0051454209683692515,2.3873957782706787,-0.24670820924667702,-7.28136833642555e-05,7
8,4.673329564922092,-0.05960832132048546,0.04086856457821869,4.20691364519166,-0.2723797723427837,0.00793887470843367,3.777801408831594,-0.0545798300247567,-0.0009958071148114499,3.30880273859971,-0.24206715970490916,0.0008626676680962798,2.8518082596660856,-0.06556917067127768,-0.0018470875821004224,2.393963286618296,-0.2469664484123194,-0.010504612286199953,8
9,4.6790208995829285,-0.052991088127612926,0.020091134810151973,4.213777137567787,-0.24937926782357459,-0.0035579062244453863,3.7629876733488006,-0.05056888654618567,0.016644575125596035,3.308025929845,-0.23582204812340968,0.014525968040593642,2.8588081011969297,-0.050589374900319076,-0.015153785633711638,2.4130713297125856,-0.2759915468378411,-7.097033305036339e-05,9
10,4.674358512272016,-0.04692304231521536,0.026168720475427752,4.218284730439605,-0.24856116266103034,0.0048044505901780835,3.7499617697298713,-0.05418160891354313,0.013553589487001758,3.308357490074639,-0.2454145034587262,0.023325403708619123,2.877548284453036,-0.05197353109037501,-0.000816560541879628,2.414606073032549,-0.22635458496295985,-0.0040621025631383985,10
11,4.67179404351271,-0.04748822792011199,0.036294987008391524,4.220315300110251,-0.2514739278252482,0.002484480280320193,3.7647048778801913,-0.04506779323739046,0.005973599277357763,3.325957335677113,-0.2322168506662955,0.010621596950268063,2.8786186429577363,-0.05264335520936024,0.006933238971199941,2.414203030862137,-0.254258216831832,-0.004337141323692423,11
12,4.676548606138312,-0.031972210518982705,0.012792500455258038,4.21639940983231,-0.2432988576903327,-0.004718637190152431,3.7803705005085093,-0.059181791353664685,0.019574309449254052,3.3087256884504175,-0.23899362306106506,0.017017799116553572,2.864824159143583,-0.05325310914704376,0.006644012311426715,2.4179754200354338,-0.24663633257583767,0.005364714490405565,12
13,4.670269616202194,-0.036694305534168324,0.018663101787497475,4.2275240044298235,-0.25815247334469604,-0.007275191306963752,3.7638772751951066,-0.03853798219451423,0.03351050125426573,3.334862384804847,-0.2477589064592842,0.042067449513456416,2.8664912448389948,-0.045878143351632865,-0.026024686524318764,2.409452115027473,-0.2555623442507032,-0.010294298202745376,13
14,4.692893494368468,-0.030747436925115196,0.01768916518028718,4.225471726010226,-0.2642524007793204,-0.010719404889918478,3.7892551934464755,-0.05951794076377087,0.018961643520016273,3.3285267312077056,-0.24615372874049332,0.007489337969424876,2.8782028109394164,-0.051956442959212756,0.0031916025089927962,2.427438391177902,-0.2489680363925595,-0.009509445755017078,14
15,4.700994069318968,-0.0328431192505707,0.052501594329090906,4.241564906201573,-0.2516440302277955,-0.022586925963236713,3.7898117006222707,-0.032192677559137524,0.014095069775625864,3.3304655108948364,-0.25443278352749793,0.025822570916144524,2.8814195563713194,-0.04793388316352467,-0.00832522434702923,2.4056408556270528,-0.24302867404294065,0.0025950743122976384,15
16,4.696539466303871,-0.04965536309576306,0.03812792525964664,4.223617319736322,-0.2422818744841411,-0.016436202234729108,3.7759924400838925,-0.04153976626075686,0.012098404998853118,3.3357353443225106,-0.23876396107452055,0.011714036898960507,2.900968503341791,-0.047831268944713234,0.01481902730730014,2.4231978124928597,-0.2307491425321898,0.02283254384768095,16
17,4.686372385357016,-0.03794149930310509,0.03802561670478674,4.2335997831963645,-0.2513678321808431,0.0023568976915698085,3.780809758348203,-0.01526477369247858,0.00568277005022858,3.3248442561640443,-0.24024606509578508,0.012773198929224594,2.881879820931506,-0.0481084245402361,0.013424292633167039,2.444308856927622,-0.247904760089206,-0.000990585352976261,17
18,4.70139526162527,-0.043809659047466705,0.03744284241763272,4.2328549723054145,-0.24751272616244044,-0.01772170993567258,3.788112487651375,-0.04875966117493059,0.034090338227410255,3.334950675791553,-0.24841976010692865,0.023067792468756423,2.8866590429738204,-0.04626523786662941,0.026590757345710016,2.432457314297886,-0.2500951618517004,-0.001923385669676746,18
19,4.714129919555351,-0.027382664843349128,0.028329596595377655,4.243793599899651,-0.24342474281213783,-0.01449839570111373,3.798855088253168,-0.040099620659039575,0.014833898067440374,3.3515189861418957,-0.24063534734358746,0.0262213838096661,2.88034142102658,-0.0555831501881815,0.009744739869040897,2.445229328304804,-0.257528530317661,0.012841726709505133,19
20,4.711529511870483,-0.038939810226593534,0.028321037718744828,4.252768838972731,-0.2250327085855463,-0.006172608075998964,3.775640207345332,-0.05550704935414279,0.028524867105166742,3.3573649417155673,-0.24993650899956438,0.03366241609502926,2.894066625665291,-0.058642553603374184,0.011610662447178404,2.4192906001085714,-0.2600326095429155,0.005298944604409156,20
21,4.707477843926894,-0.035135239286244915,0.06752069003484933,4.240604484297281,-0.23686987836527332,-0.006426396981473405,3.7989320621769354,-0.0467431655572874,0.0497477391532788,3.339002650611268,-0.23517973978873485,0.025813680738038414,2.9010186474149844,-0.04823564327676165,0.011591808395272508,2.437647115552368,-0.24033654196770168,0.014778339159450272,21
22,4.737628622771248,-0.02876869135881715,0.04858215514512132,4.248438692105071,-0.24705527275291192,-0.01134918672567209,3.814708912305883,-0.05138925223903141,0.026096300120664,3.3659665899635036,-0.2331807365921365,0.018131225859312726,2.917751354192138,-0.057977750200206,-0.007112677121640701,2.4443285588194015,-0.23273041974698847,0.00682272651506043,22
23,4.7115862955266525,-0.024205776346897336,0.03890835763011834,4.259560700818035,-0.25429461529195746,-0.014366241313514556,3.8065388077704974,-0.03947381021109548,0.01613373412816895,3.359880853460974,-0.23404852105377347,0.026313802132271955,2.9009564989283505,-0.045010541749368665,0.02263438072848027,2.4596309338787608,-0.22706318598392056,0.004758044265093813,23
24,4.718250329585487,-0.055590991086980436,0.04652779371384078,4.257768595982563,-0.24925527319059504,-0.005324721759963427,3.80465767515736,-0.04847561666333751,0.04436618273813904,3.358367132743917,-0.24926610301037205,0.014137864506768827,2.904299265955387,-0.047300273418152676,0.013304500692181486,2.4555514902196625,-0.2699736234794607,-0.0006039217648590983,24
25,4.7490878085273875,-0.03845315559786052,0.030407599704563585,4.256787362150087,-0.26525339007012694,-0.00977492657842327,3.8310965530482894,-0.044816351559555816,0.04030452543963893,3.361622736791217,-0.24266590971646015,0.016795572900303583,2.9253587785257675,-0.05038917363223769,-0.001749555609734642,2.459804438481085,-0.23749121092191144,0.009238725269148668,25
26,4.736188981353518,-0.05445576348795868,0.055226169271642075,4.2789056060422075,-0.24917090036598039,-0.03133015331634441,3.8092636776859132,-0.04796412137843237,0.015330814892591684,3.351998240377736,-0.24930926356836147,0.03196133681233598,2.9176030873786334,-0.04650499820050577,0.018717062434948282,2.460825509086267,-0.23209082953780907,-0.011983357535955771,26
