,x_pos_A,y_pos_A,yaw_pos_A,x_pos_B,y_pos_B,yaw_pos_B,x_pos_D,y_pos_D,yaw_pos_D,x_pos_E,y_pos_E,yaw_pos_E,x_pos_G,y_pos_G,yaw_pos_G,x_pos_I,y_pos_I,yaw_pos_I,timesteps
0,4.642691024395322,-0.05319502117119234,0.009185908434963976,4.190638536261385,-0.2418714883494507,0.020772096908058365,3.7486047262848032,-0.035493122141393545,0.03419056781124705,3.304010502186937,-0.25530155752482664,-0.02143265861854284,2.8559887134262834,-0.045568700108087286,-0.0020221867525980564,2.388791436933267,-0.23220366188444844,-0.008188791876399268,0
1,4.663131397060973,-0.05642363846988926,0.002849291726092155,4.1931983734846545,-0.2496571480934837,-0.02179483174260276,3.741458803338214,-0.03647285702496818,0.024987192202667277,3.303765571701393,-0.2520893200217047,-0.01001215121967842,2.8565929129758016,-0.04905527894560025,-0.013241688171502885,2.398747633559692,-0.264753858788898,0.009560336948205279,1
2,4.663356898540404,-0.05834590854276382,-0.010432066366069909,4.195231749109552,-0.24991256677085602,0.006846674284651782,3.768764275574795,-0.04141276542808649,-0.0011101666817834727,3.2989274130446393,-0.24869433852128586,0.015236405921428164,2.839019422556664,-0.06464737216841332,0.013748074793546521,2.3979593877311336,-0.26098238838416127,-0.0009177016456929283,2
3,4.6417946526490175,-0.055967108553424634,-0.0015275367344193076,4.216413394676773,-0.24374033909686685,0.005348058641445696,3.7623715866630816,-0.04452418878322466,0.028777675538633096,3.299847763778904,-0.26944122906033163,-0.009007711056155542,2.833118005350484,-0.05568834146812776,0.001603498344663714,2.402201596274592,-0.24714590903126404,0.015393139986322565,3
4,4.653042052998993,-0.03973195197459982,-0.005725936567167513,4.209333564333695,-0.25673441148153076,-0.010424522749032916,3.7632276976545587,-0.05983234723101981,0.020619341912857914,3.3021898332547273,-0.2562309589721714,0.004052184319292684,2.85007040211989,-0.04760430881677996,-0.009986583408432255,2.3927110527447515,-0.2561326980281927,-0.01234543873011299,4
5,4.6350615797281005,-0.05532241102903892,0.001191158595832425,4.2004830079816395,-0.25139023676687955,0.024708502201933404,3.7546292362073976,-0.04619993069014524,0.010735319241957328,3.2982544714566666,-0.26831500676876396,-0.02496442111198472,2.852645132896213,-0.055087761352915064,-0.014604552001227114,2.3970932467736383,-0.25664434807961134,-0.011863087674733548,5
6,4.663071809298584,-0.04916037334674982,-0.030303806645808434,4.21051817804654,-0.25425356282577755,-0.0037364671339331756,3.757992649806393,-0.04698878926035054,0.0205644458181246,3.302982001556965,-0.23454262600672193,-0.009091020554073785,2.8575898086015052,-0.06583782603353547,0.0034664178427381673,2.403147830866894,-0.23904390059008007,0.007808692473140895,6
7,4.662376094641533,-0.06407592196518988,-0.0254878398990322,4.209106807885886,-0.21958543750631612,0.021057277782072333,3.7519899431822807,-0.04092162512496408,0.019968683167675878,3.3071080672292767,-0.24524823224409473,0.011423094349946476,2.8467561815337947,-0.0452421000249449,-0.003284557396008328,2.4037837412321488,-0.25176640086058044,-0.018613685521678587,7
8,4.6542852122614,-0.027578744840134863,-0.021017611699693795,4.225678820322217,-0.2503182096481092,0.013381333851146511,3.7396904330300518,-0.056851073979133415,0.03366171981105121,3.2987417267384562,-0.24786496666192842,0.008975841973044664,2.8623402513141496,-0.05135652761210782,-0.007715495042274362,2.40920836358947,-0.2450672938908724,-0.021308812722637675,8
9,4.674496123905461,-0.053396196663467455,0.00979491914180697,4.20818136727653,-0.23711294655439938,0.01802631814614488,3.7497810014180533,-0.031290559132164296,0.03064575865433139,3.3149929367559183,-0.26203919436287054,0.0015494063377913567,2.886630163225392,-0.05202600035533935,-0.006128236034268429,2.4027069037403024,-0.23788016252833952,0.003522567462838534,9
