,x_pos_A,y_pos_A,yaw_pos_A,x_pos_B,y_pos_B,yaw_pos_B,x_pos_D,y_pos_D,yaw_pos_D,x_pos_E,y_pos_E,yaw_pos_E,x_pos_G,y_pos_G,yaw_pos_G,x_pos_I,y_pos_I,yaw_pos_I,timesteps
0,4.639309390141347,-0.05029539925049357,-0.007836086151272223,4.183066904827169,-0.2487390272949169,-0.009858005100077564,3.7524120478004845,-0.05906736986471527,0.007941936915674531,3.296798680216943,-0.23905711763469764,0.013926130034837603,2.838585935787472,-0.04403567484173307,-0.0012394318418686772,2.3829029570456535,-0.2640004998952162,-0.006117310712092706,0
1,4.646237613373883,-0.04682564027589668,-0.0026499515206245376,4.19917261345882,-0.2412372285310363,0.004815385930162003,3.7410117642321583,-0.044636593519900715,0.005946497203832226,3.2898018608656314,-0.25802391071502134,-0.018538943730980598,2.8540755783650953,-0.0676823199705062,0.004236511011179655,2.4050361025087095,-0.24951822261650464,-0.001397895201000646,1
2,4.657732233358674,-0.055931141569713134,-0.005292128805639754,4.213992303144832,-0.24750508823375394,-0.015408710182046287,3.753924389814262,-0.03428185150234207,-0.011779053827446378,3.302663670213248,-0.24727227963782678,0.01676755153449805,2.86193233116938,-0.049348771612712845,-0.01649049134245708,2.407693239747992,-0.24139095749644768,-0.00803879218286496,2
3,4.6469954647367535,-0.04364089799306983,-0.005691832925173784,4.200557316657788,-0.2598427290790568,-0.01000228978249711,3.7559791871146375,-0.04050323940812226,0.013385755751200745,3.298085818834537,-0.2515485611185597,-0.007273947524346274,2.8576816287857763,-0.050474097828304934,0.010979313972296957,2.380760428913513,-0.2506057251368339,0.0012763599323371826,3
4,4.662926308724203,-0.049221364591638284,-0.006703898731248965,4.213314463230132,-0.24485098381158535,-0.004878798910277728,3.7809777985567723,-0.04606737800740291,0.004522995428667611,3.298546414948669,-0.25642731184009104,-0.0071625681056734876,2.8597902136246356,-0.03908214865465154,0.003661080951440272,2.3965464317775766,-0.2560657222399892,0.0010251886961492596,4
5,4.673387460817673,-0.05086304056717283,-0.0028627369211331865,4.204899035917688,-0.24771163135142682,-0.01656836032077124,3.7510180076187156,-0.045020304761393966,0.006172785849400161,3.3078411845428017,-0.24968835926281926,-0.009831175882271953,2.8470809496029186,-0.04045585483230711,0.019567778392693094,2.398712053655006,-0.24118344326151614,0.014822862952991794,5
6,4.670447614118765,-0.034466301208570915,0.00017613458172849317,4.2045463323107555,-0.24023693213013622,-0.01474075337538789,3.7664407926543557,-0.04487985111911816,0.018523823606674317,3.2898213944351897,-0.24918191368233442,-0.004012831769955719,2.85927796777944,-0.03491727744847281,0.004759850129432006,2.405551668478662,-0.24481048193694135,0.011721571294259003,6
7,4.649826555705792,-0.03408515042617383,-0.04197402647753229,4.223151786149229,-0.2503322499715715,-0.01019336318963549,3.7656926237869093,-0.05561289419648077,-0.001578883756591203,3.2836825885141137,-0.24138979844930755,-0.006816463772016284,2.8521104245938957,-0.04439177692615331,0.029905884692814563,2.3994108543514705,-0.2512778418900498,0.009649341246811598,7
8,4.669173221048977,-0.05291029431663545,-0.009875558868560636,4.211521217448175,-0.24905302229062193,-0.011705064349055754,3.7792547144376,-0.06267633338515538,0.006616230447004791,3.290002182632763,-0.25539863882327035,-0.0131931307201888,2.8783891499173904,-0.05220126315027956,0.011852118641986998,2.4056021984006195,-0.24778322505524183,-0.0016498515061390204,8
9,4.6747134490303,-0.04303300398965668,-0.04237832470849872,4.212319909350912,-0.2568121740179854,0.004196580974792018,3.7628621609708417,-0.04710632901184511,0.010859841017831865,3.3168368694935686,-0.26499147823817737,-0.008547046553658705,2.855970495780179,-0.04625450950196972,0.018088345231688147,2.3973404672894656,-0.24065933429710443,0.005048694552842946,9
