,x_pos_A,y_pos_A,yaw_pos_A,x_pos_B,y_pos_B,yaw_pos_B,x_pos_C,y_pos_C,yaw_pos_C,x_pos_D,y_pos_D,yaw_pos_D,timesteps
0,2.003136641028934,0.10082114968578519,0.00366247154820084,1.5005299637705,-0.6998953815885621,0.0005134339808737632,1.0018558713747752,0.100052752498198,-0.0004109482373673419,0.5002287705546064,-0.6999507953483336,0.00010037703787060486,0
1,2.0044340387327364,0.1011757980228621,0.005596124547876447,1.5008743321170193,-0.6998343404025197,0.0008303463910247994,1.0028864290241888,0.0998829109733623,-0.0013618380261562221,0.5006773407481547,-0.6997401132890961,0.0011211600048841306,1
2,2.0059134241923453,0.10150330531356494,0.006769458877601432,1.5014065138008037,-0.6996847816860995,0.0015523188990857928,1.0040520156469313,0.09980925984550548,-0.001517003891714376,0.501314573878161,-0.6994113584758421,0.0028245821110786415,2
3,2.0079772687260733,0.10184299802979119,0.008937253649159422,1.5020227773530264,-0.6995890820593779,0.0020343952914678464,1.0054587781686055,0.09983536332047342,-0.0018215581298792018,0.5021563718275397,-0.6990530551437847,0.005057465061818857,3
4,2.010412441236234,0.10247155288552481,0.012622354270163026,1.5027408097773125,-0.699491851344145,0.0025089824355471516,1.0069260931322415,0.09981443009557105,-0.002074297768682243,0.503278635624281,-0.6986691127799657,0.006893764879779091,4
5,2.0132622721184235,0.10347614611579264,0.01698046634820192,1.5036700288243645,-0.6994064477082942,0.0029581166852559425,1.0085012121774268,0.09976226444748554,-0.002486259958875207,0.5047068386412261,-0.6982753125176815,0.008857579288875796,5
6,2.016516996151234,0.10468097114159568,0.020683030849936293,1.504870564326619,-0.6991743676104852,0.004145491331615898,1.0103382926115494,0.09947459615221586,-0.003517428459896907,0.5062108275830575,-0.6979039560567788,0.01037384455495607,6
7,2.020136473756465,0.1057215502422146,0.021459646770059015,1.506306302516468,-0.6989259806872088,0.005605904476688226,1.0123967013387687,0.09936362888361754,-0.0042985131956783116,0.5077608712030702,-0.6975453083690238,0.01196281134172538,7
8,2.0237569732616345,0.10667112991420014,0.022536857635223152,1.507874303065358,-0.6986467787376848,0.006764533933523489,1.0145415223041827,0.09929350774442944,-0.004901916904133674,0.5101648588179575,-0.6972860062353793,0.012889075345641527,8
9,2.0274964043402868,0.10753420138432956,0.024887693651377985,1.5096915992348894,-0.6982830434214232,0.008528121867851141,1.0166859104986363,0.09909307279116471,-0.0055557087858005795,0.5125106515105591,-0.6970370525119961,0.014333994140397682,9
10,2.031446187079033,0.10828377779760759,0.02736354139691792,1.5117687608836097,-0.6979805127717644,0.009919802887897596,1.0188969901305398,0.0988099023076465,-0.0063547304270992495,0.5149602568466491,-0.696732361224824,0.016087581077460996,10
11,2.035730049589931,0.1086219916722253,0.02886279079771122,1.5141020538081156,-0.697644418154457,0.01158749080492347,1.0213955639730556,0.09859870489514895,-0.0072791645720959135,0.5178414576732787,-0.6963255460642532,0.017467708546798907,11
